propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
0,0,0,2010,august,humboldt county
1,0,0,2010,august,los angeles county
1,0,0,2010,august,los angeles county
1,0,0,2010,august,monterey county
1,1,0,2010,august,los angeles county
1,0,0,2010,august,sacramento county
0,0,0,2010,august,san bernardino county
6,1,0,2010,august,san diego county
6,0,0,2010,august,san francisco county
6,2,0,2010,august,santa clara county
0,0,0,2010,august,san diego county
0,0,0,2010,august,sonoma county
6,0,0,2010,august,stanislaus county
2,9,0,2010,august,los angeles county
0,0,0,2010,august,san luis obispo county
30,5,0,2010,august,los angeles county
24,2,0,2010,august,santa clara county
1,0,0,2010,august,orange county
34,6,0,2010,august,san mateo county
5,2,0,2010,august,orange county
5,1,0,2010,august,contra costa county
3,4,0,2010,august,yolo county
0,0,0,2010,august,san diego county
2,2,0,2010,august,del norte county
4,0,0,2010,august,monterey county
11,12,0,2010,august,kern county
9,19,0,2010,august,riverside county
3,4,0,2010,august,los angeles county
15,7,0,2010,august,tulare county
1,2,0,2010,august,solano county
1,0,0,2010,august,siskiyou county
0,0,0,2010,august,merced county
45,5,0,2010,august,los angeles county
5,2,0,2010,august,los angeles county
17,4,0,2010,august,alameda county
0,0,0,2010,august,siskiyou county
66,8,0,2010,august,san mateo county
23,11,0,2010,august,san diego county
1,0,0,2010,august,los angeles county
13,3,0,2010,august,imperial county
7,3,0,2010,august,contra costa county
51,20,0,2010,august,el dorado county
21,29,0,2010,august,los angeles county
9,2,0,2010,august,los angeles county
46,27,1,2010,august,sacramento county
29,4,0,2010,august,alameda county
6,4,0,2010,august,san diego county
2,3,0,2010,august,san joaquin county
63,16,0,2010,august,san diego county
0,0,0,2010,august,siskiyou county
3,3,0,2010,august,humboldt county
4,1,0,2010,august,tulare county
39,21,1,2010,august,solano county
0,0,0,2010,august,orange county
3,5,0,2010,august,tulare county
0,0,0,2010,august,humboldt county
1,6,0,2010,august,ventura county
0,1,0,2010,august,fresno county
30,5,0,2010,august,sacramento county
63,33,2,2010,august,san bernardino county
0,2,0,2010,august,san bernardino county
0,0,0,2010,august,santa clara county
5,3,0,2010,august,mendocino county
1,0,0,2010,august,siskiyou county
2,4,2,2010,august,humboldt county
1,0,0,2010,august,san mateo county
17,8,0,2010,august,orange county
0,0,0,2010,august,merced county
2,0,0,2010,august,fresno county
48,15,0,2010,august,alameda county
246,107,3,2010,august,fresno county
30,50,0,2010,august,fresno county
25,24,0,2010,august,orange county
4,1,0,2010,august,sacramento county
35,30,0,2010,august,orange county
14,9,0,2010,august,los angeles county
24,6,0,2010,august,santa clara county
91,15,1,2010,august,los angeles county
30,4,1,2010,august,los angeles county
2,0,0,2010,august,glenn county
0,0,0,2010,august,sacramento county
7,3,0,2010,august,santa barbara county
0,0,0,2010,august,monterey county
2,1,0,2010,august,san bernardino county
20,5,0,2010,august,nevada county
1,4,0,2010,august,monterey county
2,5,0,2010,august,butte county
9,2,0,2010,august,san luis obispo county
0,2,0,2010,august,santa barbara county
0,0,0,2010,august,merced county
2,0,0,2010,august,san mateo county
15,5,0,2010,august,kings county
5,3,0,2010,august,los angeles county
31,19,2,2010,august,los angeles county
44,12,0,2010,august,alameda county
2,1,0,2010,august,sonoma county
44,19,1,2010,august,riverside county
3,2,0,2010,august,contra costa county
6,2,0,2010,august,los angeles county
16,21,1,2010,august,san bernardino county
0,0,0,2010,august,los angeles county
15,12,0,2010,august,san bernardino county
0,0,0,2010,august,san mateo county
20,7,0,2010,august,san benito county
0,0,0,2010,august,san benito county
0,1,0,2010,august,stanislaus county
80,11,0,2010,august,humboldt county
0,0,0,2010,august,ventura county
94,22,0,2010,august,orange county
31,14,1,2010,august,los angeles county
1,2,0,2010,august,fresno county
0,0,0,2010,august,imperial county
4,8,0,2010,august,san diego county
11,17,0,2010,august,imperial county
1,0,0,2010,august,riverside county
19,5,0,2010,august,riverside county
33,0,0,2010,august,los angeles county
37,24,0,2010,august,los angeles county
0,0,0,2010,august,riverside county
3,0,1,2010,august,inyo county
2,3,0,2010,august,amador county
59,2,1,2010,august,orange county
0,0,0,2010,august,los angeles county
0,0,0,2010,august,sacramento county
3,0,0,2010,august,amador county
0,0,0,2010,august,contra costa county
38,0,0,2010,august,fresno county
133,76,2,2010,august,kern county
2,1,0,2010,august,monterey county
3,8,0,2010,august,kings county
15,2,0,2010,august,fresno county
0,2,0,2010,august,los angeles county
18,8,0,2010,august,orange county
0,0,0,2010,august,los angeles county
27,8,2,2010,august,san diego county
2,1,0,2010,august,los angeles county
4,0,0,2010,august,orange county
6,12,0,2010,august,los angeles county
9,11,0,2010,august,riverside county
8,3,0,2010,august,los angeles county
1,0,0,2010,august,contra costa county
11,6,0,2010,august,orange county
10,0,0,2010,august,orange county
20,2,0,2010,august,orange county
2,2,0,2010,august,orange county
17,15,0,2010,august,lake county
16,2,0,2010,august,riverside county
5,6,0,2010,august,orange county
0,0,0,2010,august,siskiyou county
5,0,0,2010,august,lake county
30,17,0,2010,august,los angeles county
79,46,2,2010,august,los angeles county
0,0,0,2010,august,los angeles county
3,5,0,2010,august,lassen county
5,16,0,2010,august,los angeles county
9,11,0,2010,august,san diego county
9,10,0,2010,august,kings county
6,0,0,2010,august,placer county
2,4,1,2010,august,tulare county
12,18,0,2010,august,alameda county
1,4,0,2010,august,merced county
28,4,0,2010,august,san joaquin county
2,1,0,2010,august,san bernardino county
5,4,0,2010,august,los angeles county
14,10,0,2010,august,santa barbara county
139,134,2,2010,august,los angeles county
3,1,0,2010,august,orange county
1,0,0,2010,august,santa clara county
1,0,0,2010,august,santa clara county
495,426,10,2010,august,los angeles county
202,323,2,2010,august,los angeles county
5,28,1,2010,august,los angeles county
36,8,0,2010,august,merced county
4,2,1,2010,august,santa clara county
7,17,1,2010,august,los angeles county
97,25,0,2010,august,madera county
8,11,1,2010,august,madera county
3,5,0,2010,august,los angeles county
2,0,0,2010,august,mono county
12,0,0,2010,august,los angeles county
36,17,0,2010,august,san joaquin county
6,4,0,2010,august,monterey county
5,3,0,2010,august,mariposa county
0,0,0,2010,august,contra costa county
2,2,0,2010,august,yuba county
0,1,0,2010,august,los angeles county
6,1,0,2010,august,kern county
5,12,1,2010,august,mendocino county
0,0,0,2010,august,mendocino county
7,4,0,2010,august,fresno county
9,1,0,2010,august,riverside county
7,2,0,2010,august,san mateo county
39,18,0,2010,august,merced county
17,31,0,2010,august,merced county
0,3,0,2010,august,los angeles county
2,2,0,2010,august,san mateo county
60,3,1,2010,august,santa clara county
35,4,0,2010,august,orange county
116,73,1,2010,august,stanislaus county
0,0,0,2010,august,modoc county
4,3,0,2010,august,mono county
28,2,0,2010,august,los angeles county
0,0,0,2010,august,siskiyou county
57,7,0,2010,august,san bernardino county
0,0,0,2010,august,santa clara county
161,8,0,2010,august,los angeles county
14,4,0,2010,august,monterey county
0,0,0,2010,august,monterey county
8,10,0,2010,august,monterey county
0,0,0,2010,august,monterey county
3,1,0,2010,august,los angeles county
2,1,0,2010,august,ventura county
0,0,0,2010,august,contra costa county
36,35,0,2010,august,riverside county
7,0,0,2010,august,santa clara county
1,2,0,2010,august,san luis obispo county
0,0,0,2010,august,siskiyou county
22,4,0,2010,august,santa clara county
20,8,0,2010,august,riverside county
15,9,0,2010,august,napa county
5,12,0,2010,august,napa county
0,0,0,2010,august,napa county
29,17,0,2010,august,san diego county
7,2,0,2010,august,san bernardino county
0,1,0,2010,august,nevada county
4,0,0,2010,august,nevada county
30,3,0,2010,august,alameda county
2,3,0,2010,august,stanislaus county
49,2,0,2010,august,orange county
10,1,0,2010,august,riverside county
2,0,0,2010,august,butte county
0,0,0,2010,august,humboldt county
21,21,0,2010,august,los angeles county
7,1,0,2010,august,stanislaus county
53,171,2,2010,august,alameda county
7,0,1,2010,august,contra costa county
2,0,0,2010,august,san luis obispo county
41,24,0,2010,august,san diego county
0,0,0,2010,august,san diego county
2,1,0,2010,august,ventura county
74,29,0,2010,august,san bernardino county
32,9,1,2010,august,orange county
23,22,0,2010,august,orange county
0,0,0,2010,august,orange county
2,0,0,2010,august,contra costa county
4,0,0,2010,august,glenn county
15,7,0,2010,august,butte county
72,30,0,2010,august,ventura county
2,0,0,2010,august,monterey county
8,10,0,2010,august,san mateo county
32,2,0,2010,august,riverside county
36,7,0,2010,august,riverside county
112,62,0,2010,august,los angeles county
16,2,1,2010,august,santa clara county
1,1,0,2010,august,los angeles county
4,4,0,2010,august,butte county
13,17,0,2010,august,los angeles county
9,6,0,2010,august,fresno county
44,25,0,2010,august,los angeles county
0,0,0,2010,august,los angeles county
7,4,0,2010,august,san luis obispo county
2,6,0,2010,august,stanislaus county
0,0,0,2010,august,san bernardino county
23,4,0,2010,august,riverside county
16,14,0,2010,august,sonoma county
18,15,0,2010,august,los angeles county
0,0,0,2010,august,alameda county
7,1,0,2010,august,contra costa county
7,0,0,2010,august,san luis obispo county
16,5,0,2010,august,contra costa county
12,10,0,2010,august,orange county
22,20,1,2010,august,placer county
7,7,0,2010,august,el dorado county
13,2,0,2010,august,contra costa county
31,8,0,2010,august,alameda county
6,6,0,2010,august,plumas county
23,34,0,2010,august,los angeles county
5,3,0,2010,august,ventura county
6,4,0,2010,august,tulare county
0,0,0,2010,august,kings county
8,5,0,2010,august,san diego county
28,12,1,2010,august,sacramento county
116,28,1,2010,august,san bernardino county
5,0,0,2010,august,riverside county
3,0,0,2010,august,los angeles county
8,5,0,2010,august,orange county
14,9,0,2010,august,tehama county
54,35,1,2010,august,shasta county
28,10,0,2010,august,san bernardino county
38,14,0,2010,august,los angeles county
21,6,0,2010,august,san mateo county
2,3,0,2010,august,fresno county
23,19,1,2010,august,san bernardino county
6,35,0,2010,august,contra costa county
13,4,0,2010,august,kern county
1,0,0,2010,august,humboldt county
5,4,0,2010,august,solano county
4,1,0,2010,august,san joaquin county
5,1,0,2010,august,stanislaus county
112,56,0,2010,august,riverside county
43,30,0,2010,august,riverside county
0,0,0,2010,august,riverside county
14,3,0,2010,august,placer county
26,13,1,2010,august,sonoma county
0,0,0,2010,august,los angeles county
0,3,0,2010,august,los angeles county
21,38,0,2010,august,los angeles county
72,19,0,2010,august,placer county
290,134,4,2010,august,sacramento county
136,60,1,2010,august,sacramento county
91,31,0,2010,august,monterey county
0,1,0,2010,august,san benito county
73,41,2,2010,august,san bernardino county
80,82,1,2010,august,san bernardino county
0,0,0,2010,august,san bernardino county
8,6,0,2010,august,san bernardino county
26,5,0,2010,august,san mateo county
5,0,0,2010,august,san mateo county
15,5,0,2010,august,orange county
307,236,0,2010,august,san diego county
45,54,3,2010,august,san diego county
0,0,0,2010,august,san diego county
1,0,0,2010,august,san diego county
7,1,0,2010,august,los angeles county
7,6,1,2010,august,los angeles county
343,199,3,2010,august,san francisco county
1,1,0,2010,august,san francisco county
2,6,0,2010,august,los angeles county
13,1,0,2010,august,riverside county
35,28,1,2010,august,san joaquin county
1,0,0,2010,august,fresno county
202,121,1,2010,august,santa clara county
0,1,0,2010,august,santa clara county
8,1,0,2010,august,orange county
49,15,0,2010,august,alameda county
30,2,0,2010,august,san luis obispo county
18,15,0,2010,august,san luis obispo county
0,0,0,2010,august,san luis obispo county
38,7,0,2010,august,san diego county
1,0,0,2010,august,los angeles county
19,9,1,2010,august,san mateo county
1,0,0,2010,august,san mateo county
3,10,0,2010,august,san mateo county
7,4,0,2010,august,contra costa county
13,3,0,2010,august,contra costa county
5,0,0,2010,august,monterey county
7,5,0,2010,august,fresno county
69,63,0,2010,august,orange county
64,17,0,2010,august,santa barbara county
17,8,0,2010,august,santa barbara county
32,13,1,2010,august,santa clara county
20,15,0,2010,august,santa clara county
3,3,0,2010,august,santa clara county
83,74,0,2010,august,los angeles county
44,25,0,2010,august,santa cruz county
12,8,0,2010,august,santa cruz county
0,0,0,2010,august,santa cruz county
13,2,0,2010,august,los angeles county
56,49,0,2010,august,santa barbara county
25,12,0,2010,august,los angeles county
9,4,0,2010,august,ventura county
106,48,0,2010,august,sonoma county
12,11,0,2010,august,san diego county
5,2,0,2010,august,santa clara county
7,0,0,2010,august,santa cruz county
13,3,0,2010,august,orange county
2,7,0,2010,august,monterey county
3,0,0,2010,august,sonoma county
24,2,0,2010,august,fresno county
2,0,0,2010,august,kern county
21,30,0,2010,august,shasta county
1,0,0,2010,august,shasta county
6,0,0,2010,august,sierra county
0,0,0,2010,august,placer county
1,0,0,2010,august,los angeles county
15,1,0,2010,august,los angeles county
0,0,0,2010,august,sonoma county
29,11,0,2010,august,ventura county
3,2,0,2010,august,siskiyou county
5,1,0,2010,august,san diego county
0,0,0,2010,august,solano county
4,2,0,2010,august,monterey county
0,1,0,2010,august,santa barbara county
3,3,0,2010,august,sonoma county
0,0,0,2010,august,sonoma county
17,50,1,2010,august,sonoma county
0,0,0,2010,august,sonoma county
0,0,0,2010,august,sonoma county
14,2,1,2010,august,tuolumne county
8,9,0,2010,august,los angeles county
2,12,0,2010,august,los angeles county
9,9,0,2010,august,el dorado county
4,0,0,2010,august,los angeles county
17,7,0,2010,august,san mateo county
1,0,0,2010,august,napa county
0,1,0,2010,august,kern county
18,18,0,2010,august,stanislaus county
4,7,0,2010,august,orange county
4,0,0,2010,august,fresno county
113,90,0,2010,august,san joaquin county
1,4,0,2010,august,san joaquin county
5,1,0,2010,august,solano county
15,3,1,2010,august,santa clara county
38,9,0,2010,august,lassen county
3,2,0,2010,august,sutter county
3,0,0,2010,august,amador county
5,1,0,2010,august,kern county
7,0,0,2010,august,kern county
0,0,0,2010,august,san bernardino county
1,10,0,2010,august,tehama county
35,2,0,2010,august,riverside county
4,1,0,2010,august,los angeles county
27,5,0,2010,august,ventura county
94,17,0,2010,august,los angeles county
30,7,0,2010,august,san joaquin county
2,4,0,2010,august,trinity county
1,2,0,2010,august,nevada county
38,27,0,2010,august,tulare county
10,13,0,2010,august,tulare county
1,1,0,2010,august,siskiyou county
2,4,0,2010,august,tuolumne county
30,17,0,2010,august,stanislaus county
25,7,0,2010,august,orange county
5,8,0,2010,august,san bernardino county
0,0,0,2010,august,sacramento county
0,3,0,2010,august,sacramento county
2,3,0,2010,august,alameda county
0,0,0,2010,august,yolo county
0,0,0,2010,august,san francisco county
2,2,0,2010,august,orange county
7,0,0,2010,august,los angeles county
2,0,0,2010,august,sacramento county
0,0,0,2010,august,merced county
0,0,0,2010,august,riverside county
2,0,0,2010,august,san diego county
0,0,0,2010,august,san francisco county
1,0,0,2010,august,santa barbara county
0,0,0,2010,august,santa cruz county
17,8,0,2010,august,mendocino county
9,6,0,2010,august,alameda county
0,0,0,2010,august,alameda county
0,0,0,2010,august,amador county
0,0,0,2010,august,butte county
0,0,0,2010,august,calaveras county
0,0,0,2010,august,colusa county
0,1,0,2010,august,contra costa county
0,0,0,2010,august,el dorado county
0,0,0,2010,august,fresno county
0,0,0,2010,august,glenn county
0,0,0,2010,august,humboldt county
0,0,0,2010,august,imperial county
0,0,0,2010,august,inyo county
0,0,0,2010,august,kern county
0,0,0,2010,august,kings county
0,0,0,2010,august,lassen county
0,0,0,2010,august,los angeles county
0,0,0,2010,august,madera county
0,0,0,2010,august,mendocino county
0,0,0,2010,august,merced county
0,0,0,2010,august,modoc county
0,0,0,2010,august,monterey county
0,0,0,2010,august,napa county
0,0,0,2010,august,nevada county
0,0,0,2010,august,orange county
0,0,0,2010,august,placer county
0,0,0,2010,august,plumas county
0,0,0,2010,august,riverside county
0,0,0,2010,august,sacramento county
0,0,0,2010,august,san benito county
0,0,0,2010,august,san bernardino county
0,0,0,2010,august,san francisco county
0,0,0,2010,august,san joaquin county
0,0,0,2010,august,san luis obispo county
0,0,0,2010,august,san mateo county
0,0,0,2010,august,santa barbara county
0,0,0,2010,august,santa clara county
0,0,0,2010,august,santa cruz county
0,0,0,2010,august,shasta county
0,0,0,2010,august,sierra county
0,0,0,2010,august,siskiyou county
0,0,0,2010,august,solano county
0,0,0,2010,august,sonoma county
0,0,0,2010,august,stanislaus county
0,0,0,2010,august,sutter county
0,0,0,2010,august,tehama county
0,0,0,2010,august,trinity county
0,0,0,2010,august,tulare county
0,0,0,2010,august,ventura county
0,0,0,2010,august,yolo county
0,0,0,2010,august,yuba county
31,9,0,2010,august,san bernardino county
33,14,0,2010,august,solano county
42,18,0,2010,august,solano county
70,8,0,2010,august,ventura county
8,11,0,2010,august,ventura county
1,0,0,2010,august,ventura county
5,0,0,2010,august,los angeles county
61,22,0,2010,august,san bernardino county
1,0,0,2010,august,orange county
82,31,0,2010,august,tulare county
22,16,1,2010,august,san diego county
2,5,0,2010,august,los angeles county
14,4,0,2010,august,contra costa county
1,0,0,2010,august,stanislaus county
27,14,0,2010,august,santa cruz county
3,2,0,2010,august,siskiyou county
38,15,0,2010,august,los angeles county
20,18,1,2010,august,los angeles county
35,7,0,2010,august,yolo county
0,0,0,2010,august,santa clara county
2,0,0,2010,august,los angeles county
40,6,0,2010,august,orange county
0,0,0,2010,august,imperial county
0,0,0,2010,august,yuba county
29,20,0,2010,august,los angeles county
2,0,0,2010,august,riverside county
2,2,0,2010,august,colusa county
3,4,1,2010,august,mendocino county
0,1,0,2010,august,glenn county
9,4,0,2010,august,sonoma county
0,0,0,2010,august,yolo county
2,1,0,2010,august,tulare county
28,12,0,2010,august,yolo county
2,2,0,2010,august,yolo county
21,5,0,2010,august,orange county
1,0,0,2010,august,napa county
2,1,0,2010,august,siskiyou county
22,9,0,2010,august,sutter county
10,5,2,2010,august,yuba county
12,3,0,2010,august,san bernardino county
9,4,0,2010,august,san bernardino county
13,13,1,2010,september,san bernardino county
1,1,0,2010,september,los angeles county
29,6,0,2010,september,alameda county
4,1,0,2010,september,alameda county
22,28,1,2010,september,alameda county
0,0,0,2010,september,alameda county
2,0,0,2010,september,alameda county
7,3,0,2010,september,alameda county
31,4,0,2010,september,los angeles county
6,1,0,2010,september,orange county
0,0,0,2010,september,santa barbara county
0,0,0,2010,september,alpine county
0,0,0,2010,september,modoc county
11,2,0,2010,september,amador county
23,7,0,2010,september,napa county
79,60,4,2010,september,orange county
3,3,0,2010,september,shasta county
0,0,0,2010,september,ventura county
2,0,0,2010,september,calaveras county
33,50,1,2010,september,contra costa county
36,8,0,2010,september,san bernardino county
33,3,0,2010,september,los angeles county
8,3,0,2010,september,humboldt county
4,2,0,2010,september,san luis obispo county
5,2,0,2010,september,los angeles county
5,5,0,2010,september,kern county
5,10,0,2010,september,san luis obispo county
1,3,0,2010,september,san luis obispo county
3,0,0,2010,september,san mateo county
12,8,0,2010,september,merced county
0,3,0,2010,september,placer county
0,1,0,2010,september,los angeles county
2,0,0,2010,september,kings county
2,5,0,2010,september,los angeles county
180,109,0,2010,september,kern county
21,7,0,2010,september,los angeles county
8,3,0,2010,september,riverside county
22,15,0,2010,september,san bernardino county
0,0,0,2010,september,san mateo county
1,0,0,2010,september,kern county
11,6,0,2010,september,riverside county
14,11,0,2010,september,los angeles county
7,6,0,2010,september,los angeles county
17,16,0,2010,september,los angeles county
1,0,0,2010,september,san mateo county
3,5,0,2010,september,solano county
28,9,1,2010,september,alameda county
7,1,0,2010,september,los angeles county
19,3,0,2010,september,san bernardino county
0,1,0,2010,september,butte county
2,0,0,2010,september,inyo county
7,6,0,2010,september,riverside county
0,0,0,2010,september,los angeles county
15,0,1,2010,september,imperial county
37,6,0,2010,september,orange county
18,6,0,2010,september,contra costa county
0,1,0,2010,september,san mateo county
0,0,0,2010,september,san mateo county
0,1,0,2010,september,santa barbara county
46,7,0,2010,september,orange county
43,16,0,2010,september,los angeles county
4,3,0,2010,september,san mateo county
1,2,1,2010,september,butte county
0,0,0,2010,september,alameda county
0,0,0,2010,september,alpine county
0,0,0,2010,september,amador county
0,0,0,2010,september,butte county
0,0,0,2010,september,calaveras county
0,0,0,2010,september,colusa county
0,0,0,2010,september,contra costa county
0,0,0,2010,september,del norte county
0,0,0,2010,september,el dorado county
0,0,0,2010,september,fresno county
0,0,0,2010,september,glenn county
0,0,0,2010,september,humboldt county
0,0,0,2010,september,imperial county
1,0,0,2010,september,inyo county
2,0,0,2010,september,kern county
0,0,0,2010,september,kings county
1,0,0,2010,september,lake county
0,0,0,2010,september,lassen county
9,0,0,2010,september,los angeles county
1,0,0,2010,september,madera county
0,0,0,2010,september,mariposa county
0,0,0,2010,september,mendocino county
3,0,0,2010,september,merced county
0,0,0,2010,september,modoc county
0,0,0,2010,september,mono county
1,0,0,2010,september,monterey county
0,0,0,2010,september,napa county
0,0,0,2010,september,nevada county
0,0,0,2010,september,orange county
0,2,0,2010,september,placer county
0,0,0,2010,september,plumas county
0,0,0,2010,september,riverside county
6,2,0,2010,september,sacramento county
0,0,0,2010,september,san benito county
0,0,0,2010,september,san bernardino county
0,0,0,2010,september,san diego county
0,0,0,2010,september,san francisco county
1,0,0,2010,september,san joaquin county
0,0,0,2010,september,san luis obispo county
0,0,0,2010,september,san mateo county
1,0,0,2010,september,santa barbara county
0,0,0,2010,september,santa clara county
0,0,0,2010,september,santa cruz county
0,0,0,2010,september,shasta county
0,0,0,2010,september,sierra county
2,0,0,2010,september,siskiyou county
0,0,0,2010,september,solano county
0,0,0,2010,september,sonoma county
0,0,0,2010,september,stanislaus county
0,0,0,2010,september,sutter county
0,0,0,2010,september,tehama county
0,0,0,2010,september,trinity county
0,0,0,2010,september,tulare county
0,0,0,2010,september,tuolumne county
0,0,0,2010,september,ventura county
0,0,0,2010,september,yolo county
0,0,0,2010,september,yuba county
0,0,0,2010,september,sacramento county
0,0,0,2010,september,los angeles county
0,0,0,2010,september,san luis obispo county
2,1,0,2010,september,los angeles county
9,3,0,2010,september,calaveras county
0,0,0,2010,september,calaveras county
8,0,0,2010,september,imperial county
4,2,0,2010,september,kern county
0,1,0,2010,september,riverside county
0,0,0,2010,september,imperial county
3,1,0,2010,september,napa county
21,1,0,2010,september,ventura county
24,1,0,2010,september,santa clara county
0,1,0,2010,september,riverside county
0,0,0,2010,september,sacramento county
9,4,0,2010,september,santa cruz county
22,5,0,2010,september,san diego county
1,1,0,2010,september,monterey county
9,0,0,2010,september,santa barbara county
56,25,0,2010,september,los angeles county
5,5,0,2010,september,riverside county
25,7,1,2010,september,stanislaus county
30,2,0,2010,september,los angeles county
0,1,0,2010,september,ventura county
47,5,1,2010,september,butte county
43,19,0,2010,september,san bernardino county
9,9,1,2010,september,san bernardino county
0,3,0,2010,september,madera county
87,25,1,2010,september,san diego county
50,17,0,2010,september,sacramento county
13,3,0,2010,september,los angeles county
2,1,0,2010,september,contra costa county
10,0,0,2010,september,lake county
2,0,1,2010,september,sonoma county
65,7,1,2010,september,fresno county
11,9,0,2010,september,riverside county
8,8,1,2010,september,fresno county
0,0,0,2010,september,fresno county
0,0,0,2010,september,tulare county
11,0,0,2010,september,san mateo county
0,0,0,2010,september,san diego county
14,7,0,2010,september,san bernardino county
0,0,0,2010,september,colusa county
0,0,0,2010,september,colusa county
24,7,0,2010,september,los angeles county
37,62,0,2010,september,los angeles county
52,12,0,2010,september,contra costa county
3,0,0,2010,september,contra costa county
12,15,0,2010,september,contra costa county
1,0,0,2010,september,contra costa county
0,2,0,2010,september,contra costa county
4,3,0,2010,september,kings county
1,0,0,2010,september,tehama county
40,8,0,2010,september,riverside county
9,1,0,2010,september,san diego county
84,7,0,2010,september,orange county
3,3,0,2010,september,sonoma county
17,9,0,2010,september,los angeles county
7,4,0,2010,september,del norte county
0,0,0,2010,september,kern county
1,0,0,2010,september,ventura county
0,0,0,2010,september,butte county
0,0,0,2010,september,los angeles county
0,0,0,2010,september,alameda county
1,0,0,2010,september,fresno county
3,0,0,2010,september,orange county
1,0,0,2010,september,humboldt county
0,0,0,2010,september,los angeles county
4,0,0,2010,september,los angeles county
0,1,0,2010,september,monterey county
4,0,0,2010,september,los angeles county
1,0,0,2010,september,sacramento county
0,0,0,2010,september,san bernardino county
18,0,0,2010,september,san diego county
4,0,0,2010,september,san francisco county
9,0,0,2010,september,santa clara county
0,0,0,2010,september,san diego county
0,0,0,2010,september,sonoma county
1,0,0,2010,september,stanislaus county
4,4,0,2010,september,los angeles county
0,0,0,2010,september,san luis obispo county
27,5,0,2010,september,los angeles county
14,2,0,2010,september,santa clara county
0,0,0,2010,september,orange county
40,11,0,2010,september,san mateo county
9,2,0,2010,september,orange county
2,1,0,2010,september,contra costa county
6,1,1,2010,september,yolo county
0,2,0,2010,september,san diego county
4,2,0,2010,september,del norte county
4,0,0,2010,september,monterey county
12,13,0,2010,september,kern county
12,8,0,2010,september,riverside county
5,5,0,2010,september,los angeles county
14,13,0,2010,september,tulare county
7,2,0,2010,september,solano county
0,0,0,2010,september,siskiyou county
0,0,2,2010,september,merced county
50,8,0,2010,september,los angeles county
4,3,0,2010,september,los angeles county
9,3,0,2010,september,alameda county
1,0,0,2010,september,siskiyou county
70,7,0,2010,september,san mateo county
17,2,0,2010,september,san diego county
4,0,0,2010,september,los angeles county
8,2,0,2010,september,imperial county
7,4,0,2010,september,contra costa county
43,9,0,2010,september,el dorado county
11,20,0,2010,september,los angeles county
13,3,0,2010,september,los angeles county
63,26,0,2010,september,sacramento county
23,10,0,2010,september,alameda county
8,2,0,2010,september,san diego county
5,1,0,2010,september,san joaquin county
63,21,0,2010,september,san diego county
0,0,0,2010,september,siskiyou county
4,13,1,2010,september,humboldt county
2,2,0,2010,september,tulare county
21,19,0,2010,september,solano county
0,0,0,2010,september,orange county
1,2,0,2010,september,tulare county
0,0,0,2010,september,humboldt county
2,6,0,2010,september,ventura county
5,0,0,2010,september,fresno county
24,10,0,2010,september,sacramento county
57,23,1,2010,september,san bernardino county
1,0,1,2010,september,san bernardino county
0,0,0,2010,september,santa clara county
4,2,0,2010,september,mendocino county
1,0,0,2010,september,siskiyou county
3,1,0,2010,september,humboldt county
4,0,0,2010,september,san mateo county
43,2,0,2010,september,orange county
0,0,0,2010,september,merced county
1,1,0,2010,september,fresno county
45,25,1,2010,september,alameda county
235,104,2,2010,september,fresno county
13,40,0,2010,september,fresno county
30,27,0,2010,september,orange county
7,4,0,2010,september,sacramento county
59,23,1,2010,september,orange county
10,9,0,2010,september,los angeles county
25,7,0,2010,september,santa clara county
85,11,0,2010,september,los angeles county
18,5,0,2010,september,los angeles county
0,0,0,2010,september,glenn county
0,0,0,2010,september,sacramento county
7,2,0,2010,september,santa barbara county
3,2,0,2010,september,monterey county
2,1,0,2010,september,san bernardino county
11,8,0,2010,september,nevada county
1,6,0,2010,september,monterey county
3,7,0,2010,september,butte county
6,1,0,2010,september,san luis obispo county
0,0,0,2010,september,santa barbara county
1,0,0,2010,september,merced county
3,0,0,2010,september,san mateo county
20,11,0,2010,september,kings county
6,7,0,2010,september,los angeles county
22,19,0,2010,september,los angeles county
52,12,0,2010,september,alameda county
2,1,0,2010,september,sonoma county
43,27,0,2010,september,riverside county
5,2,0,2010,september,contra costa county
4,0,0,2010,september,los angeles county
24,19,0,2010,september,san bernardino county
6,0,0,2010,september,los angeles county
11,13,0,2010,september,san bernardino county
0,0,0,2010,september,san mateo county
17,7,0,2010,september,san benito county
0,0,0,2010,september,san benito county
2,2,0,2010,september,stanislaus county
58,15,0,2010,september,humboldt county
0,0,0,2010,september,ventura county
63,28,0,2010,september,orange county
26,5,0,2010,september,los angeles county
1,3,0,2010,september,fresno county
0,0,0,2010,september,imperial county
7,10,0,2010,september,san diego county
5,17,0,2010,september,imperial county
3,0,0,2010,september,riverside county
26,12,0,2010,september,riverside county
34,1,0,2010,september,los angeles county
30,18,0,2010,september,los angeles county
0,0,0,2010,september,riverside county
2,2,0,2010,september,inyo county
1,1,0,2010,september,amador county
39,4,0,2010,september,orange county
0,1,1,2010,september,los angeles county
0,0,0,2010,september,sacramento county
1,1,0,2010,september,amador county
0,0,0,2010,september,contra costa county
31,3,0,2010,september,fresno county
114,70,1,2010,september,kern county
4,1,0,2010,september,monterey county
5,5,0,2010,september,kings county
